id,date,usd_krw,usd_index
1,2001.1.2,1276.4,108.77
2,2001.1.3,1270.1,110.17
3,2001.1.4,1255,108.81
4,2001.1.5,1263.5,108.42
5,2001.1.8,1265.8,108.86
6,2001.1.9,1255.1,109.52
7,2001.1.10,1267.9,109.86
8,2001.1.11,1278.1,109.01
9,2001.1.12,1281.1,109.36
10,2001.1.15,1285.8,109.97
11,2001.1.16,1283.5,110.11
12,2001.1.17,1277.6,110.81
13,2001.1.18,1284,109.94
14,2001.1.19,1276.8,110.66
15,2001.1.22,1273.9,110.24
16,2001.1.26,1280.3,111.46
17,2001.1.29,1267.1,111.77
18,2001.1.30,1265,110.98
19,2001.1.31,1259,110.52
20,2001.2.1,1256.7,109.66
21,2001.2.2,1249.5,110.32
22,2001.2.5,1262.5,109.89
23,2001.2.6,1260.5,110.77
24,2001.2.7,1264.3,110.89
25,2001.2.8,1265.5,112.06
26,2001.2.9,1261.6,111.52
27,2001.2.12,1264.3,111.19
28,2001.2.13,1255,111.96
29,2001.2.14,1252.3,112.04
30,2001.2.15,1247,113.2
31,2001.2.16,1243.5,112.26
32,2001.2.19,1246.9,111.92
33,2001.2.20,1235.8,112.82
34,2001.2.21,1238,113.12
35,2001.2.22,1244.3,113.34
36,2001.2.23,1248.5,112.03
37,2001.2.26,1248,112.77
38,2001.2.27,1246.5,112.34
39,2001.2.28,1250.8,112.01
40,2001.3.2,1265,111.17
41,2001.3.5,1273.3,111.54
42,2001.3.6,1264.8,111.2
43,2001.3.7,1273.4,111.83
44,2001.3.8,1273.5,111.49
45,2001.3.9,1268.8,111.44
46,2001.3.12,1278.4,112.01
47,2001.3.13,1275.3,113.11
48,2001.3.14,1277.8,113.7
49,2001.3.15,1282.3,114.71
50,2001.3.16,1292.3,115.32
51,2001.3.19,1299.2,115.2
52,2001.3.20,1295.9,114.11
53,2001.3.21,1305.3,115.53
54,2001.3.22,1318.6,116.3
55,2001.3.23,1307.1,115.94
56,2001.3.26,1310.5,115.21
57,2001.3.27,1309.5,115.43
58,2001.3.28,1304.5,116.01
59,2001.3.29,1318.6,116.6
60,2001.3.30,1327.5,117.37
61,2001.4.2,1348.8,117.34
62,2001.4.3,1343.7,115.63
63,2001.4.4,1365.2,115.08
64,2001.4.6,1342.1,114.75
65,2001.4.9,1339.2,115.21
66,2001.4.10,1334.1,116.02
67,2001.4.11,1325,116.13
68,2001.4.12,1316.2,115.54
69,2001.4.16,1329.1,116.18
70,2001.4.17,1324.1,116.46
71,2001.4.18,1314.2,116.13
72,2001.4.19,1298,115.02
73,2001.4.20,1313,114.32
74,2001.4.23,1314.6,114.77
75,2001.4.24,1307,115.2
76,2001.4.25,1307.9,114.98
77,2001.4.26,1313.3,114.46
78,2001.4.27,1327.6,115.62
79,2001.4.30,1319.7,115.85
80,2001.5.2,1302.8,115.16
81,2001.5.3,1294.5,115.38
82,2001.5.4,1298.2,114.93
83,2001.5.7,1297,115.32
84,2001.5.8,1300.5,116.08
85,2001.5.9,1301.8,116.05
86,2001.5.10,1305.9,116.37
87,2001.5.11,1300.7,116.84
88,2001.5.14,1297.4,117.14
89,2001.5.15,1303.5,116.79
90,2001.5.16,1309.3,116.14
91,2001.5.17,1301.9,116.12
92,2001.5.18,1304,116.41
93,2001.5.21,1301.5,116.52
94,2001.5.22,1296.5,117.69
95,2001.5.23,1285,118.29
96,2001.5.24,1285,118.36
97,2001.5.25,1288.9,118.18
98,2001.5.29,1289.6,118.22
99,2001.5.30,1289.5,118.22
100,2001.5.31,1282.7,119.07
101,2001.6.1,1285.4,118.89
102,2001.6.4,1285.8,119.19
103,2001.6.5,1286.7,118.7
104,2001.6.7,1286.1,119.09
105,2001.6.8,1284.7,119.21
106,2001.6.11,1288.5,120.05
107,2001.6.12,1290.4,119.61
108,2001.6.13,1293.3,119.03
109,2001.6.14,1291.7,117.99
110,2001.6.15,1292,118.29
111,2001.6.18,1300.5,118.36
112,2001.6.19,1304.9,119.04
113,2001.6.20,1294.9,119.13
114,2001.6.21,1302.9,118.89
115,2001.6.22,1303.8,118.91
116,2001.6.25,1303,118.32
117,2001.6.26,1299,118.07
118,2001.6.27,1300,118.38
119,2001.6.28,1303.2,120.01
120,2001.6.29,1297.5,119.43
121,2001.7.2,1301,119.67
122,2001.7.3,1292.3,119.6
123,2001.7.4,1295.3,119.91
124,2001.7.5,1296.6,120.9
125,2001.7.6,1294,119.9
126,2001.7.9,1296.4,119.89
127,2001.7.10,1299,119.13
128,2001.7.11,1308.8,118.64
129,2001.7.12,1300.7,119.09
130,2001.7.13,1308,119.33
131,2001.7.16,1311.2,119.3
132,2001.7.18,1311.7,117.38
133,2001.7.19,1305.8,117.33
134,2001.7.20,1305.6,117.21
135,2001.7.23,1309.3,117.85
136,2001.7.24,1308.5,117.12
137,2001.7.25,1308.8,116.64
138,2001.7.26,1298.3,116.74
139,2001.7.27,1300.8,116.94
140,2001.7.30,1303.5,117.2
141,2001.7.31,1300,117.18
142,2001.8.1,1296.5,116.56
143,2001.8.2,1288.2,116.28
144,2001.8.3,1288.7,116.14
145,2001.8.6,1286.2,116.42
146,2001.8.7,1290.1,116.83
147,2001.8.8,1285,116.54
148,2001.8.9,1288.4,115.25
149,2001.8.10,1283.5,115.29
150,2001.8.13,1285.5,115.01
151,2001.8.14,1288.5,114.39
152,2001.8.16,1278.2,113.08
153,2001.8.17,1285.6,112.99
154,2001.8.20,1286.1,113.4
155,2001.8.21,1283.8,113.29
156,2001.8.22,1282.7,113.27
157,2001.8.23,1283.8,113.09
158,2001.8.24,1281.2,113.33
159,2001.8.27,1280.9,113.39
160,2001.8.28,1281,113.43
161,2001.8.29,1281.7,113.54
162,2001.8.30,1283.7,112.84
163,2001.8.31,1278,113.42
164,2001.9.3,1280.1,113.67
165,2001.9.4,1280.9,115.68
166,2001.9.5,1282,115.6
167,2001.9.6,1286.9,114.97
168,2001.9.7,1290.1,114.05
169,2001.9.10,1290.3,114.57
170,2001.9.17,1298.7,112.01
171,2001.9.18,1296.9,111.92
172,2001.9.19,1296.5,111.61
173,2001.9.20,1297.5,111.87
174,2001.9.21,1300,113.04
175,2001.9.24,1307.2,112.84
176,2001.9.25,1308.7,112.28
177,2001.9.26,1305,112.29
178,2001.9.27,1306.4,112.98
179,2001.9.28,1309.6,113.48
180,2001.10.4,1313.1,113.16
181,2001.10.5,1312.2,112.91
182,2001.10.8,1311.6,112.59
183,2001.10.9,1307.8,113.35
184,2001.10.10,1306.7,113.7
185,2001.10.11,1302,114.44
186,2001.10.12,1299.3,113.89
187,2001.10.15,1296.9,113.82
188,2001.10.16,1300.9,113.92
189,2001.10.17,1301.8,114.38
190,2001.10.18,1298.5,114.35
191,2001.10.19,1302.2,114.86
192,2001.10.22,1303.6,115.75
193,2001.10.23,1304.5,115.85
194,2001.10.24,1296,115.6
195,2001.10.25,1297,115.55
196,2001.10.26,1296.3,115.65
197,2001.10.29,1294,114.44
198,2001.10.30,1298.3,114.35
199,2001.10.31,1296.1,114.86
200,2001.11.1,1298,114.46
201,2001.11.2,1296.7,114.54
202,2001.11.5,1297.5,114.54
203,2001.11.6,1295.6,114.81
204,2001.11.7,1292.6,114.98
205,2001.11.8,1285.1,115.13
206,2001.11.9,1283.1,115.09
207,2001.11.12,1284.5,115.34
208,2001.11.13,1287.4,116.4
209,2001.11.14,1284.6,116.2
210,2001.11.15,1283.3,116.51
211,2001.11.16,1283,116.41
212,2001.11.19,1284.4,116.93
213,2001.11.20,1283,116.62
214,2001.11.21,1280.3,117.15
215,2001.11.22,1276.8,117.3
216,2001.11.23,1271.8,117.33
217,2001.11.26,1262.1,117.11
218,2001.11.27,1265.3,116.89
219,2001.11.28,1272.1,116.17
220,2001.11.29,1269,116.13
221,2001.11.30,1273,116.13
222,2001.12.3,1269.9,115.96
223,2001.12.4,1274.1,116.08
224,2001.12.5,1270.9,116.41
225,2001.12.6,1274.4,115.63
226,2001.12.7,1274,116.15
227,2001.12.10,1282.6,116.26
228,2001.12.11,1278.3,116.05
229,2001.12.12,1274.4,115.33
230,2001.12.13,1274.6,115.8
231,2001.12.14,1285.9,114.93
232,2001.12.17,1293.5,114.93
233,2001.12.18,1291.9,115.15
234,2001.12.19,1292.2,115.48
235,2001.12.20,1300.2,115.59
236,2001.12.21,1308.9,116.98
237,2001.12.24,1308.2,117.94
238,2001.12.26,1318,117.85
239,2001.12.27,1329.1,117.57
240,2001.12.28,1323,117.26
241,2001.12.31,1313.5,116.75
242,2002.1.2,1317.4,115.79
243,2002.1.3,1312.7,116.11
244,2002.1.4,1308.7,116.33
245,2002.1.7,1302,116.33
246,2002.1.8,1309.5,116.83
247,2002.1.9,1311.9,117.01
248,2002.1.10,1312.3,116.88
249,2002.1.11,1315.5,116.64
250,2002.1.14,1312.3,116.64
251,2002.1.15,1316.9,117.29
252,2002.1.16,1315.8,117.59
253,2002.1.17,1317.3,117.85
254,2002.1.18,1320.5,117.51
255,2002.1.21,1320.4,117.66
256,2002.1.22,1331.4,117.75
257,2002.1.23,1331.2,118.47
258,2002.1.24,1330.5,118.64
259,2002.1.25,1327.6,119.85
260,2002.1.28,1321.3,120.04
261,2002.1.29,1313.6,119.62
262,2002.1.30,1311,119.73
263,2002.1.31,1314.4,120.24
264,2002.2.1,1317.6,119.79
265,2002.2.4,1317.8,118.9
266,2002.2.5,1316.8,119.4
267,2002.2.6,1316.7,119.3
268,2002.2.7,1318.2,119.07
269,2002.2.8,1320.2,118.98
270,2002.2.14,1316.2,118.43
271,2002.2.15,1315.2,118.6
272,2002.2.18,1316.6,118.76
273,2002.2.19,1321,118.36
274,2002.2.20,1320,118.93
275,2002.2.21,1318.8,119.16
276,2002.2.22,1322,118.48
277,2002.2.25,1323.9,119.13
278,2002.2.26,1325.4,119.82
279,2002.2.27,1327.3,119.57
280,2002.2.28,1323.8,119.16
281,2002.3.4,1318.2,118.81
282,2002.3.5,1316.4,118.57
283,2002.3.6,1316.3,117.96
284,2002.3.7,1314.5,116.8
285,2002.3.8,1314.3,117.99
286,2002.3.11,1317,117.73
287,2002.3.12,1318.5,117.8
288,2002.3.13,1320.5,117.96
289,2002.3.14,1322.1,117.29
290,2002.3.15,1322.8,117.22
291,2002.3.18,1325.5,117.5
292,2002.3.19,1326.5,117.5
293,2002.3.20,1325.8,117.22
294,2002.3.21,1326.8,117.52
295,2002.3.22,1328.4,118.05
296,2002.3.25,1331.5,118.1
297,2002.3.26,1329.3,118.14
298,2002.3.27,1327,118.54
299,2002.3.28,1327,118.62
300,2002.4.1,1327.5,117.77
301,2002.4.2,1329,117.92
302,2002.4.3,1329,117.68
303,2002.4.4,1330.5,117.94
304,2002.4.8,1328.2,118.2
305,2002.4.9,1329.6,117.59
306,2002.4.10,1329.2,117.51
307,2002.4.11,1330,117.37
308,2002.4.12,1332,117.74
309,2002.4.15,1327.9,117.64
310,2002.4.16,1325.6,117.37
311,2002.4.17,1318.7,116.6
312,2002.4.18,1313.2,116.39
313,2002.4.19,1312.2,116.29
314,2002.4.22,1308.8,116.43
315,2002.4.23,1306.3,116.57
316,2002.4.24,1307,116.15
317,2002.4.25,1297.6,115.45
318,2002.4.26,1297.6,115.04
319,2002.4.29,1293.6,114.89
320,2002.4.30,1294,115.19
321,2002.5.2,1288,114.87
322,2002.5.3,1284,113.59
323,2002.5.6,1281.2,113.66
324,2002.5.7,1279.5,113.92
325,2002.5.8,1285.4,114.91
326,2002.5.9,1282.4,114.52
327,2002.5.10,1280,113.95
328,2002.5.13,1277.4,114.15
329,2002.5.14,1279.3,115.09
330,2002.5.15,1277.5,114.12
331,2002.5.16,1269.8,114.13
332,2002.5.17,1261.6,113
333,2002.5.20,1253.6,112.82
334,2002.5.21,1254.6,112.8
335,2002.5.22,1247.2,112.33
336,2002.5.23,1246.1,112.79
337,2002.5.24,1243.2,112.8
338,2002.5.27,1233.8,113
339,2002.5.28,1237.5,112.1
340,2002.5.29,1234.3,111.49
341,2002.5.30,1229.5,111.17
342,2002.5.31,1226.3,111.81
343,2002.6.3,1226.3,111.3
344,2002.6.4,1220.1,111.09
345,2002.6.5,1224.3,111.34
346,2002.6.7,1227.2,110.99
347,2002.6.10,1230.5,111.1
348,2002.6.11,1225.5,110.78
349,2002.6.12,1233.6,111
350,2002.6.14,1236.1,110.76
351,2002.6.17,1230.1,110.85
352,2002.6.18,1234,110.2
353,2002.6.19,1230.3,109.67
354,2002.6.20,1224.8,108.94
355,2002.6.21,1219.4,108.19
356,2002.6.24,1213.5,108.21
357,2002.6.25,1213.7,107.57
358,2002.6.26,1203.9,106.56
359,2002.6.27,1202.9,106.37
360,2002.6.28,1201.3,106.11
361,2002.7.2,1205.8,106.8
362,2002.7.3,1207.8,107.05
363,2002.7.4,1200.5,107.34
364,2002.7.5,1204.9,107.67
365,2002.7.8,1191.4,106.3
366,2002.7.9,1182.2,105.65
367,2002.7.10,1179.4,106.01
368,2002.7.11,1179.5,105.72
369,2002.7.12,1182.8,105.89
370,2002.7.15,1176.6,104.67
371,2002.7.16,1171.8,104.49
372,2002.7.18,1174.8,104.47
373,2002.7.19,1170.6,104.06
374,2002.7.22,1165.6,104.75
375,2002.7.23,1173.1,106.66
376,2002.7.24,1175.1,105.52
377,2002.7.25,1170.9,105.12
378,2002.7.26,1190.4,106.61
379,2002.7.29,1200,107.1
380,2002.7.30,1193.1,106.8
381,2002.7.31,1188,107.41
382,2002.8.1,1182.8,107.02
383,2002.8.2,1184.5,106.67
384,2002.8.5,1198,107.27
385,2002.8.6,1209.2,108.69
386,2002.8.7,1203.2,107.85
387,2002.8.8,1206.8,108.66
388,2002.8.9,1203.9,108.21
389,2002.8.12,1201,107.41
390,2002.8.13,1200,107.11
391,2002.8.14,1186.3,106.79
392,2002.8.16,1188.8,106.72
393,2002.8.19,1194.5,107.52
394,2002.8.20,1195.3,107.31
395,2002.8.21,1192,107.14
396,2002.8.22,1193.7,108.13
397,2002.8.23,1202.6,107.97
398,2002.8.26,1205.3,107.86
399,2002.8.27,1200,106.77
400,2002.8.28,1201,107.08
401,2002.8.29,1201.5,106.7
402,2002.8.30,1201.9,106.98
403,2002.9.3,1200.7,105.57
404,2002.9.4,1195.3,106.1
405,2002.9.5,1191,105.98
406,2002.9.6,1196.8,106.84
407,2002.9.9,1196.9,107.1
408,2002.9.10,1198.4,107.52
409,2002.9.11,1202.5,107.62
410,2002.9.12,1201.4,107.16
411,2002.9.13,1203.8,108.06
412,2002.9.16,1220,108.24
413,2002.9.17,1218.6,108.33
414,2002.9.18,1213.4,107.76
415,2002.9.19,1209.4,107
416,2002.9.23,1221,107.86
417,2002.9.24,1223.7,107.52
418,2002.9.25,1225.5,107.79
419,2002.9.26,1228.7,107.68
420,2002.9.27,1227.9,107.53
421,2002.9.30,1227.8,106.87
422,2002.10.1,1227.7,107.07
423,2002.10.2,1230.4,107.16
424,2002.10.4,1232.4,107.6
425,2002.10.7,1240.7,107.55
426,2002.10.8,1247.1,108.07
427,2002.10.9,1246.6,106.94
428,2002.10.10,1257.8,107.2
429,2002.10.11,1259.5,107.25
430,2002.10.14,1259.3,107.15
431,2002.10.15,1263.5,107.78
432,2002.10.16,1246.9,107.63
433,2002.10.17,1240.6,108.37
434,2002.10.18,1247,108.52
435,2002.10.21,1243.4,108.23
436,2002.10.22,1243.5,107.94
437,2002.10.23,1231.9,108
438,2002.10.24,1232,107.91
439,2002.10.25,1231.9,107.92
440,2002.10.28,1233.5,107.16
441,2002.10.29,1227.4,107.07
442,2002.10.30,1231.8,107.07
443,2002.10.31,1221.6,106.64
444,2002.11.1,1225.2,106.08
445,2002.11.4,1219,106.12
446,2002.11.5,1217,105.87
447,2002.11.6,1222.2,105.6
448,2002.11.7,1217.1,104.97
449,2002.11.8,1207.4,104.5
450,2002.11.11,1201,104.57
451,2002.11.12,1206,104.66
452,2002.11.13,1202.2,105.1
453,2002.11.14,1212,105.21
454,2002.11.15,1208.6,105.04
455,2002.11.18,1209.1,105.2
456,2002.11.19,1208.6,105.67
457,2002.11.20,1216.5,105.87
458,2002.11.21,1213.1,105.81
459,2002.11.22,1211.9,106.12
460,2002.11.25,1211.5,106.54
461,2002.11.26,1206.1,106.53
462,2002.11.27,1207.6,106.77
463,2002.11.28,1207.8,106.54
464,2002.11.29,1208.8,106.41
465,2002.12.2,1212.5,106.35
466,2002.12.3,1217.8,106.37
467,2002.12.4,1216.4,106.14
468,2002.12.5,1226.2,106.1
469,2002.12.6,1220,105.36
470,2002.12.9,1212.5,105.24
471,2002.12.10,1217.4,105.37
472,2002.12.11,1212.5,105.35
473,2002.12.12,1212,104.51
474,2002.12.13,1210,103.98
475,2002.12.16,1203.1,104.06
476,2002.12.17,1196,103.51
477,2002.12.18,1203.7,103.63
478,2002.12.20,1204.7,103.46
479,2002.12.23,1201.7,103.64
480,2002.12.24,1200.8,103.25
481,2002.12.26,1199.8,102.82
482,2002.12.27,1197.9,102.41
483,2002.12.30,1197,102.01
484,2002.12.31,1186.2,101.85
485,2003.1.2,1192.9,102.98
486,2003.1.3,1196.9,102.47
487,2003.1.6,1188.9,101.97
488,2003.1.7,1186.5,102.57
489,2003.1.8,1187.2,101.87
490,2003.1.9,1178.8,101.94
491,2003.1.10,1178.7,101.23
492,2003.1.13,1178.4,101.47
493,2003.1.14,1176.7,101.21
494,2003.1.15,1175.4,101.34
495,2003.1.16,1173.2,100.79
496,2003.1.17,1173.5,100.55
497,2003.1.21,1180,100.23
498,2003.1.22,1176.7,100.23
499,2003.1.23,1175.8,99.86
500,2003.1.24,1170.8,99.22
501,2003.1.27,1170.7,99.26
502,2003.1.28,1170.3,99.48
503,2003.1.29,1170.3,99.28
504,2003.1.30,1170.1,99.52
505,2003.2.3,1178.7,99.9
506,2003.2.4,1177.4,99.14
507,2003.2.5,1174.2,99.65
508,2003.2.6,1176.7,99.46
509,2003.2.7,1183.8,99.57
510,2003.2.10,1192.3,100.27
511,2003.2.11,1209.2,100.39
512,2003.2.12,1199.3,100.51
513,2003.2.13,1202.5,99.59
514,2003.2.14,1203.5,100.04
515,2003.2.18,1200.3,100.53
516,2003.2.19,1199.1,100
517,2003.2.20,1196.3,99.55
518,2003.2.21,1191.9,100.09
519,2003.2.24,1192.1,99.66
520,2003.2.25,1185.1,99.83
521,2003.2.26,1188.5,99.62
522,2003.2.27,1187,99.81
523,2003.2.28,1193.7,99.71
524,2003.3.3,1194.4,99.1
525,2003.3.4,1193.1,99.13
526,2003.3.5,1199.2,98.28
527,2003.3.6,1210.5,98.31
528,2003.3.7,1218.7,98.04
529,2003.3.10,1238.5,97.85
530,2003.3.11,1229.9,97.99
531,2003.3.12,1245,98.16
532,2003.3.13,1245.6,99.55
533,2003.3.14,1241.2,99.99
534,2003.3.17,1247.5,100.74
535,2003.3.18,1253.9,100.86
536,2003.3.19,1256.8,101.58
537,2003.3.20,1246,101.15
538,2003.3.21,1247.4,101.92
539,2003.3.24,1251,100.98
540,2003.3.25,1249.8,100.87
541,2003.3.26,1244.3,100.61
542,2003.3.27,1247,100.64
543,2003.3.28,1255.4,99.96
544,2003.3.31,1254.6,99.06
545,2003.4.1,1256.6,99.15
546,2003.4.2,1254,100.08
547,2003.4.3,1255,100.34
548,2003.4.4,1258,100.45
549,2003.4.7,1257.6,101.04
550,2003.4.8,1253.5,100.53
551,2003.4.9,1249.8,100.16
552,2003.4.10,1230,99.82
553,2003.4.11,1229.6,100.18
554,2003.4.14,1223.9,99.96
555,2003.4.15,1217.4,99.76
556,2003.4.16,1215,99.06
557,2003.4.17,1206.5,99.3
558,2003.4.21,1208.5,99.59
559,2003.4.22,1219.4,98.73
560,2003.4.23,1218.9,98.78
561,2003.4.24,1220.4,98.33
562,2003.4.25,1237.8,98.36
563,2003.4.28,1222.8,98.67
564,2003.4.29,1217.9,98.02
565,2003.4.30,1215.3,97.19
566,2003.5.2,1212.4,96.76
567,2003.5.6,1204,95.34
568,2003.5.7,1199,95.58
569,2003.5.9,1200.4,94.98
570,2003.5.12,1195.2,94.55
571,2003.5.13,1199.6,94.72
572,2003.5.14,1200.2,94.58
573,2003.5.15,1196.4,95.22
574,2003.5.16,1199.8,94.08
575,2003.5.19,1193,93.78
576,2003.5.20,1198.6,93.26
577,2003.5.21,1194.2,93.54
578,2003.5.22,1195.4,93.56
579,2003.5.23,1194.4,93.05
580,2003.5.27,1198.6,92.72
581,2003.5.28,1200.5,93.45
582,2003.5.29,1207,92.71
583,2003.5.30,1205.9,93.27
584,2003.6.2,1205.4,93.34
585,2003.6.3,1201.4,93.53
586,2003.6.4,1200.6,93.73
587,2003.6.5,1200.3,92.52
588,2003.6.9,1196.7,93.3
589,2003.6.10,1194.5,93.56
590,2003.6.11,1195.4,92.97
591,2003.6.12,1193.2,92.9
592,2003.6.13,1191.9,92.22
593,2003.6.16,1190.3,92.4
594,2003.6.17,1184,92.61
595,2003.6.18,1184.8,93.17
596,2003.6.19,1199,93.16
597,2003.6.20,1190.6,94.04
598,2003.6.23,1190.2,94.08
599,2003.6.24,1189.8,94.39
600,2003.6.25,1187.1,94.12
601,2003.6.26,1186.6,94.97
602,2003.6.27,1194.1,95.15
603,2003.6.30,1193,94.73
604,2003.7.1,1190,94.3
605,2003.7.2,1187.2,94.12
606,2003.7.3,1183.5,94.41
607,2003.7.4,1180.2,94.55
608,2003.7.7,1181.9,95.51
609,2003.7.8,1180.2,95.82
610,2003.7.9,1179.1,95.59
611,2003.7.10,1178.4,95.39
612,2003.7.11,1178.2,95.8
613,2003.7.14,1176.3,96.07
614,2003.7.15,1176,96.07
615,2003.7.16,1176.7,96.72
616,2003.7.18,1182.7,96.86
617,2003.7.21,1178.4,96.11
618,2003.7.22,1182.8,96.38
619,2003.7.23,1180.9,95.44
620,2003.7.24,1179.8,95.34
621,2003.7.25,1180.1,94.96
622,2003.7.28,1178.8,95.06
623,2003.7.29,1178.7,95.33
624,2003.7.30,1180,96.07
625,2003.7.31,1179.7,96.89
626,2003.8.1,1184,96.66
627,2003.8.4,1181.1,96.18
628,2003.8.5,1187.9,96.16
629,2003.8.6,1184.6,96.23
630,2003.8.7,1185,95.83
631,2003.8.8,1181.1,96.36
632,2003.8.11,1179.2,95.87
633,2003.8.12,1178.7,96.15
634,2003.8.13,1179.7,96.18
635,2003.8.14,1176.8,96.68
636,2003.8.18,1178.2,97.35
637,2003.8.19,1179.1,97.31
638,2003.8.20,1175.5,97.37
639,2003.8.21,1173,98.61
640,2003.8.22,1169.5,98.83
641,2003.8.25,1170.9,98.83
642,2003.8.26,1170,98.76
643,2003.8.27,1177.5,98.86
644,2003.8.28,1178,98.83
645,2003.8.29,1178.2,98.1
646,2003.9.1,1175.3,98
647,2003.9.2,1177.5,98.95
648,2003.9.3,1174.3,98.71
649,2003.9.4,1173.1,98.2
650,2003.9.5,1170.6,97.09
651,2003.9.8,1171.5,97.16
652,2003.9.9,1170,96.44
653,2003.9.15,1172.7,95.98
654,2003.9.16,1170,96.67
655,2003.9.17,1171,95.74
656,2003.9.18,1169.9,95.95
657,2003.9.19,1168,94.96
658,2003.9.22,1151.2,93.85
659,2003.9.23,1150.1,93.99
660,2003.9.24,1150.5,93.7
661,2003.9.25,1151.6,93.76
662,2003.9.26,1150.5,93.87
663,2003.9.29,1150.5,93.08
664,2003.9.30,1150.1,92.85
665,2003.10.1,1151.9,92.39
666,2003.10.2,1150,92.42
667,2003.10.6,1151.5,92.41
668,2003.10.7,1151.1,91.89
669,2003.10.8,1149.9,91.73
670,2003.10.9,1148.6,91.99
671,2003.10.10,1147.3,91.52
672,2003.10.13,1147.2,91.89
673,2003.10.14,1166.4,91.83
674,2003.10.15,1170.5,92.42
675,2003.10.16,1174.9,92.61
676,2003.10.17,1172.6,92.29
677,2003.10.20,1174,92.43
678,2003.10.21,1181.8,92.37
679,2003.10.22,1181.3,91.27
680,2003.10.23,1184.4,91.51
681,2003.10.24,1185.7,91.28
682,2003.10.27,1182.9,91.61
683,2003.10.28,1183.3,91.86
684,2003.10.29,1178.3,91.86
685,2003.10.30,1176.4,92.21
686,2003.10.31,1183.1,92.73
687,2003.11.3,1185.6,93.66
688,2003.11.4,1185.1,93.23
689,2003.11.5,1182.5,93.63
690,2003.11.6,1181,93.89
691,2003.11.7,1179.3,93.02
692,2003.11.10,1174,93.05
693,2003.11.11,1177.5,93.1
694,2003.11.12,1173,92.31
695,2003.11.13,1171.6,91.61
696,2003.11.14,1171.3,91.44
697,2003.11.17,1182.4,91.53
698,2003.11.18,1179.3,90.33
699,2003.11.19,1176.8,90.9
700,2003.11.20,1191.5,90.66
701,2003.11.21,1195.6,90.6
702,2003.11.24,1202.8,91.59
703,2003.11.25,1202.8,91.46
704,2003.11.26,1202.4,90.6
705,2003.11.28,1202.1,90.21
706,2003.12.1,1199.4,90.35
707,2003.12.2,1195.3,89.64
708,2003.12.3,1195.3,89.5
709,2003.12.4,1190.9,89.6
710,2003.12.5,1191,89.14
711,2003.12.8,1186.1,88.75
712,2003.12.9,1186.7,88.61
713,2003.12.10,1186,88.85
714,2003.12.11,1187.8,88.88
715,2003.12.12,1185,88.49
716,2003.12.15,1182.8,88.46
717,2003.12.16,1189.5,88.31
718,2003.12.17,1188.6,87.94
719,2003.12.18,1188.9,87.85
720,2003.12.19,1190.6,88.11
721,2003.12.22,1194.6,87.99
722,2003.12.23,1195.8,87.99
723,2003.12.24,1199.6,87.54
724,2003.12.26,1200,87.63
725,2003.12.29,1197.9,87.35
726,2003.12.30,1197.4,87
727,2003.12.31,1192.6,86.92
728,2004.1.2,1195,86.92
729,2004.1.5,1192,86.07
730,2004.1.6,1187,85.63
731,2004.1.7,1186.8,86.2
732,2004.1.8,1182.4,85.57
733,2004.1.9,1181.9,85.11
734,2004.1.12,1176.1,85.55
735,2004.1.13,1179.5,85.51
736,2004.1.14,1180.2,86.03
737,2004.1.15,1186.1,86.56
738,2004.1.16,1186,87.73
739,2004.1.19,1185.1,87.66
740,2004.1.20,1188,86.71
741,2004.1.26,1180.5,87.25
742,2004.1.27,1176.2,86.28
743,2004.1.28,1171.6,86.97
744,2004.1.29,1172.1,87.58
745,2004.1.30,1173.7,87.2
746,2004.2.2,1170.4,87.53
747,2004.2.3,1168,86.79
748,2004.2.4,1168.4,86.84
749,2004.2.5,1166.2,86.9
750,2004.2.6,1168.1,86.02
751,2004.2.9,1166.3,86
752,2004.2.10,1162.1,85.84
753,2004.2.11,1160.6,85.2
754,2004.2.12,1160.4,85.29
755,2004.2.13,1160.1,85.56
756,2004.2.16,1157.5,85.47
757,2004.2.17,1158.1,85.02
758,2004.2.18,1152.2,85.88
759,2004.2.19,1164.1,85.95
760,2004.2.20,1167.3,87.24
761,2004.2.23,1179.7,87.04
762,2004.2.24,1176.1,86.14
763,2004.2.25,1170.2,87.25
764,2004.2.26,1171.6,87.68
765,2004.2.27,1176.2,87.31
766,2004.3.2,1173.6,88.83
767,2004.3.3,1177.2,89.03
768,2004.3.4,1170.1,89.14
769,2004.3.5,1172.7,88.18
770,2004.3.8,1173.3,88
771,2004.3.9,1174.9,88.29
772,2004.3.10,1172.9,88.95
773,2004.3.11,1169,88.51
774,2004.3.12,1180.8,89.12
775,2004.3.15,1175.3,88.81
776,2004.3.16,1170.7,88.59
777,2004.3.17,1164.1,88.65
778,2004.3.18,1159.8,87.7
779,2004.3.19,1158.4,88.16
780,2004.3.22,1160,87.81
781,2004.3.23,1156.2,87.85
782,2004.3.24,1154.6,88.93
783,2004.3.25,1157,88.9
784,2004.3.26,1157.7,88.89
785,2004.3.29,1154.5,88.63
786,2004.3.30,1153.3,88.43
787,2004.3.31,1146.6,87.61
788,2004.4.1,1141.2,87.21
789,2004.4.2,1141.7,88.51
790,2004.4.6,1150.2,88.75
791,2004.4.7,1143.2,88.27
792,2004.4.8,1140.4,89.02
